Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,ROI,Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,,ROI_1_Blank_Area,ROI_1_HScore_1,ROI_1_HScore_2,ROI_1_Heme_Area,ROI_1_MAP2_Area,ROI_1_Total_Area,Per_Heme,Per_Map,Ratio,Tissue_Gaps,Gap_Adj
3004_-_,3004,1864,N,M,α04,4,A1-3,A2,2024-03-11-Map2,ROI_2,3004_-_,3004,1864,N,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,2092758.142,101.340536,119.3940017,2242310.583,21485381.64,25820450.36,9.450184038,90.54981596,0.104364475,8.105041209,8.819897539
1821.03O_-_,3055,1821,S/H,M,03O,3,A3,A3,2024-03-11-Map2,ROI_2,1821.03O_-_,3055,1821,S/H,M,03O,3,A3,2024-03-11-Map2,,TRUE,9525523.104,96.31207537,136.1642257,7975127.589,21163659.53,38664310.22,27.36945624,72.63054376,0.376831218,24.63647496,32.69018393
3048_-_,3048,1924,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,3048_-_,3048,1924,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,6782484.984,103.7976272,128.784245,8741741.28,18020450.06,33544676.32,32.66451977,67.33548023,0.485101163,20.21925899,25.34353371
3067_-_,3067,1886,N,M,α02,2,A1-3,A2,2024-03-11-Map2,ROI_2,3067_-_,3067,1886,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,1122583.309,96.26865975,127.9633643,2822519.761,19428571.88,23373674.95,12.68485972,87.31514028,0.145276749,4.802767692,5.045070719
3070_-_,3070,1925,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_2,3070_-_,3070,1925,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,6874474.316,100.7899371,129.2821374,9378836.461,17270871.06,33524181.83,35.19301837,64.80698163,0.543043627,20.50601667,25.79568392
3074(2)_-_,3074,1832,L/H,F,04A,4,A4,A4,2024-03-11-Map2,ROI_2,3074(2)_-_,3074,1832,L/H,F,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3118(2)_-_,3118,1830,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_2,3118(2)_-_,3118,1830,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3135_-_,3135,1922,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,3135_-_,3135,1922,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,8866546.579,104.2693396,123.741144,8192886.503,20006572.73,37066005.81,29.05334615,70.94665385,0.409509745,23.92096582,31.44225748
3412_-_,3412,1888,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,3412_-_,3412,1888,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,2303333.953,94.94327246,136.9736957,7120326.728,23487527.99,32911188.67,23.26307019,76.73692981,0.303153517,6.998634951,7.52530347
3228_-_,3228,1926,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_2,3228_-_,3228,1926,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,5030670.054,134.1037554,150.1594943,18479387.29,12715384.26,36225441.61,59.23873256,40.76126744,1.453309386,13.88711864,16.12664496
3412_-_,3412,1888,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3412_-_,3412,1888,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3559_-_,3559,1918,N,F,β03,3,A4-5,A4,2024-03-11-Map2,ROI_1,3559_-_,3559,1918,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,4237431.973,123.9952479,141.7088547,15576336.01,14489582.97,34303350.95,,,,,
3297(2)_-_,3297,1828,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_2,3297(2)_-_,3297,1828,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3559_-_,3559,1918,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,3559_-_,3559,1918,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,5586853.06,113.5477382,136.0052501,9771511.421,11500407.78,26858772.26,45.93620034,54.06379966,0.849666517,20.80085049,26.26398214
3432_-_,3432,1923,N,M,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,3432_-_,3432,1923,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,4856373.799,106.4916973,130.5404098,8589988.352,10661267.33,24107629.48,44.62040551,55.37959449,0.805719253,20.14455135,25.22627032
3458_-_,3458,1887,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_2,3458_-_,3458,1887,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2908778.499,91.06491751,137.3042599,7288827.407,29574624.14,39772230.04,19.77250393,80.22749607,0.246455454,7.313591659,7.890684072
3559_-_,3559,1918,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,3559_-_,3559,1918,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,6275930.279,110.8006824,137.2175411,9589104.422,13156357.2,29021391.91,42.15831967,57.84168033,0.728857105,21.62518703,27.59201102
3647(2)_-_,3647,1832,L/H,F,05A,5,A5,A5,2024-03-11-Map2,ROI_2,3647(2)_-_,3647,1832,L/H,F,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3648_-_,3648,1887,N,M,α02,2,A1-3,A2,2024-03-11-Map2,ROI_2,3648_-_,3648,1887,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,1199068.359,94.13552173,123.5851857,2917157.893,19751394.72,23867620.97,12.86874351,87.13125649,0.147693767,5.02382856,5.289567356
3559_-_,3559,1918,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3559_-_,3559,1918,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,3572163.412,134.1495444,140.5755231,14715073.03,7060181.169,25347417.62,,,,,
3703_-_,3703,1886,N,M,β05,5,A4-5,A4,2024-03-11-Map2,ROI_1,3703_-_,3703,1886,RV 10,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,1853744.276,133.8559677,66.2286589,27541404.75,61.31378708,29395210.34,,,,,
3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,A1,2024-03-11-Map2,ROI_2,3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,2024-03-11-Map2,,TRUE,576239.7848,130.1467092,144.1042298,6399240.004,5617670.402,12593150.19,53.25195735,46.74804265,1.139126995,4.575819204,4.795240751
3858(2)_-_,3858,1828,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_2,3858(2)_-_,3858,1828,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3882_-_,3882,1919,N,F,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,3882_-_,3882,1919,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,3681781.704,122.0798077,132.7402278,9360697.559,8087439.283,21129918.55,53.64869409,46.35130591,1.157436517,17.42449549,21.10128856
3703_-_,3703,1886,N,M,β05,5,A4-5,A5,2024-03-11-Map2,ROI_2,3703_-_,3703,1886,RV 10,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,1658215.846,140.2850516,60.40019869,29615658.01,686.9581704,31274560.81,,,,,
3974_-_,3974,1889,N,F,α04,4,A1-3,A2,2024-03-11-Map2,ROI_2,3974_-_,3974,1889,N,F,α04,4,A1-3,2024-03-11-Map2,,TRUE,1974283.668,101.9714295,120.5466952,2653641.381,21705012.81,26332937.86,10.89403938,89.10596062,0.122259379,7.497392348,8.105060536
3703_-_,3703,1886,N,M,β05,5,A4-5,A5,2024-03-11-Map2,ROI_3,3703_-_,3703,1886,RV 10,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,2231755.323,143.7440692,56.29828663,30401442.53,52.4823517,32633250.33,,,,,
4153_-_,4153,1920,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,4153_-_,4153,1920,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,6678510.102,109.201833,122.8715077,8493430.75,19341316.4,34513257.25,30.51377009,69.48622991,0.439134058,19.35056449,23.99342831
4156_-_,4156,1915,RV 10,M,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,4156_-_,4156,1915,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,1784949.095,112.5520986,130.6926087,5596582.526,13743017.84,21124549.46,28.93846005,71.06153995,0.407230973,8.44964338,9.229503513
Image_6450,6450,1960,S/H,F,β01,1,A4-5,A5,2024-03-11-Map2,ROI_2,Image_6450,6450,1960,S/H,F,β01,1,A4-5,2024-03-11-Map2,,TRUE,2859483.32,98.38490921,137.4883378,8486239.928,22458460.77,33804184.01,27.42388757,72.57611243,0.377863827,8.458962711,9.240623616
4276_-_,4276,1926,N,M,α04,4,A1-3,A2,2024-03-11-Map2,ROI_2,4276_-_,4276,1926,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,4969368.871,104.6414866,125.6182589,3660320.762,17932460.94,26562150.57,16.95159434,83.04840566,0.204117035,18.70845833,23.01402821
4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_2,4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,3439605.25,111.6604297,130.5322069,9311187.567,19693140.34,32443933.16,32.10275238,67.89724762,0.472813752,10.6016901,11.85893795
4330_-_,4330,1924,N,M,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,4330_-_,4330,1924,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,2642960.612,109.9419529,134.1631085,7897091.148,15233096.06,25773147.82,34.14192491,65.85807509,0.518416684,10.2547063,11.42645578
4397(2)_-_,4397,1832,L/H,F,02A,2,A2,A2,2024-03-11-Map2,ROI_2,4397(2)_-_,4397,1832,L/H,F,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4421_-_,4421,1923,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,4421_-_,4421,1923,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,5396920.416,101.9406727,126.7328291,9387040.354,16876646.21,31660606.98,35.74151836,64.25848164,0.556214798,17.04616851,20.54898273
3703_-_,3703,1886,N,M,β05,5,A4-5,A5,2024-03-11-Map2,ROI_4,3703_-_,3703,1886,RV 10,M,β05,5,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4691(2)_-_,4691,1830,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_2,4691(2)_-_,4691,1830,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4711_-_,4711,1864,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_2,4711_-_,4711,1864,N,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,4775500.203,103.7064891,118.6890707,2506464.96,32159256.05,39441221.21,7.230384618,92.76961538,0.077939146,12.10789133,13.77585714
4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,A3,2024-03-11-Map2,ROI_2,4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,2024-03-11-Map2,,TRUE,2885476.815,132.6717529,135.9220385,16785839.69,12428568.8,32099885.3,57.45740051,42.54259949,1.350585089,8.989056466,9.876896246
3734_-_,3734,1888,N,M,α03,3,A1-3,A1,2024-03-11-Map2,ROI_1,3734_-_,3734,1888,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,1111819.103,97.73004249,135.5651841,1627345.495,6721109.779,9460274.377,19.49277372,80.50722628,0.242124522,11.75250377,13.31766257
3734_-_,3734,1888,N,M,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,3734_-_,3734,1888,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,2929118.218,99.51064895,135.9258103,2651884.003,16110081.54,21691083.76,14.13436133,85.86563867,0.164610216,13.50378916,15.61200084
4810_-_,4810,1922,N,M,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,4810_-_,4810,1922,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,3025747.271,109.7256721,134.5433527,8271379,16709013.43,28006139.7,33.11148543,66.88851457,0.495024978,10.80387123,12.11248894
4825_-_,4825,1889,N,F,β04,4,A4-5,A5,2024-03-11-Map2,ROI_2,4825_-_,4825,1889,N,F,β04,4,A4-5,2024-03-11-Map2,,TRUE,2791029.537,96.48494896,122.0192697,3877524.695,31127351.97,37795906.2,11.07709858,88.92290142,0.124569694,7.384475774,7.973259166
3734_-_,3734,1888,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,3734_-_,3734,1888,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,1636196.008,96.23032044,131.4279235,6900482.53,26975189.59,35511868.13,20.37002397,79.62997603,0.25580849,4.607462502,4.830003083
4899(3)_-_,4899,1830,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_2,4899(3)_-_,4899,1830,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4902_-_,4902,1925,N,M,α04,4,A1-3,A2,2024-03-11-Map2,ROI_2,4902_-_,4902,1925,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,2835458.734,108.3159,138.1425936,5782486.556,13743674.53,22361619.82,29.61404718,70.38595282,0.420738031,12.68002388,14.52133229
4919(3)_-_,4919,1830,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_2,4919(3)_-_,4919,1830,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3734_-_,3734,1888,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_4,3734_-_,3734,1888,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__02,0,#N/A,#N/A,#N/A,#N/A,4,A4,A4,2024-03-11-Map2,ROI_2,_-__02,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,5679302.238,107.7536365,126.6517998,8648751.913,23953870.19,38281924.34,26.52778015,73.47221985,0.361058645,14.83546696,17.41977139
_-__03,0,#N/A,#N/A,#N/A,#N/A,3,A3,A3,2024-03-11-Map2,ROI_2,_-__03,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,4476990.575,122.8576896,131.6652246,11841856.81,13784469.56,30103316.94,46.20973229,53.79026771,0.859072361,14.87208398,17.47027846
_-__04,0,#N/A,#N/A,#N/A,#N/A,2,A2,A2,2024-03-11-Map2,ROI_2,_-__04,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,ROI_2,_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,3282193.877,184.427977,182.9992481,25632034.45,4860903.501,33775131.83,84.05892044,15.94107956,5.273100865,9.717782579,10.76378367
_-__06,0,#N/A,#N/A,#N/A,#N/A,1,A1,A1,2024-03-11-Map2,ROI_2,_-__06,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,1216339.345,120.7769387,168.6006231,9486695.945,13132093.19,23835128.48,41.94166136,58.05833864,0.722405469,5.103137355,5.377561715
Image_1218(1),1218,1351,N,F,04B,4,A4,A4,2024-03-11-Map2,ROI_2,Image_1218(1),1218,1351,N,F,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1386(1_2),1386,07.29.20.,DBX,NA,03A,3,A3,A3,2024-03-11-Map2,ROI_2,Image_1386(1_2),1386,07.29.20.,RV 10,NA,03A,3,A3,2024-03-11-Map2,,TRUE,3099910.683,123.2796382,133.5522663,13641545.8,20047832.25,36789288.73,40.49212717,59.50787283,0.680449918,8.426122902,9.201448239
Image_1408(1_2),1408,1352,N,M,02A,2,A2,A2,2024-03-11-Map2,ROI_2,Image_1408(1_2),1408,1352,N,M,02A,2,A2,2024-03-11-Map2,,TRUE,712173.9044,85.63953872,153.2602317,4448080.513,17881101.12,23041355.54,19.92048157,80.07951843,0.248758758,3.090850723,3.189431283
Image_1532(1),1532,1310,L/H,M,05C,5,A5,A5,2024-03-11-Map2,ROI_2,Image_1532(1),1532,1310,L/H,M,05C,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1551(2),1551,1554,Naïve,M,04B,4,A4,A4,2024-03-11-Map2,ROI_2,Image_1551(2),1551,1554,N,M,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1592(2),1592,1310,L/H,M,04C,4,A4,A4,2024-03-11-Map2,ROI_2,Image_1592(2),1592,1310,L/H,M,04C,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_2,Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_2,Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_2,Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_2,Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,A3,2024-03-11-Map2,ROI_2,Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,2024-03-11-Map2,,TRUE,629202.6465,140.7263923,198.0891737,16498461.79,14185032.2,31312696.64,53.76982751,46.23017249,1.163089485,2.009416991,2.050622549
Image_1776(2_3),1776,1352,N,M,01A,1,A1,A1,2024-03-11-Map2,ROI_2,Image_1776(2_3),1776,1352,N,M,01A,1,A1,2024-03-11-Map2,,TRUE,380217.8712,105.4157232,185.5891718,4250665.763,10064595.52,14695479.15,29.6932461,70.3067539,0.422338459,2.587311835,2.656031656
Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_2,Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_2,Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1899(2),1899,1310,L/H,M,02D,2,A2,A2,2024-03-11-Map2,ROI_2,Image_1899(2),1899,1310,L/H,M,02D,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1915(2),1915,1554,Naïve,M,05B,5,A5,A5,2024-03-11-Map2,ROI_2,Image_1915(2),1915,1554,N,M,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1986(1_2),1986,1554,Naïve,M,02M,2,A2,A2,2024-03-11-Map2,ROI_2,Image_1986(1_2),1986,1554,N,M,02M,2,A2,2024-03-11-Map2,,TRUE,1225720.687,104.503707,125.6989465,6285817.004,18171681.03,25683218.73,25.70098133,74.29901867,0.345912797,4.772457455,5.011635634
Image_2098(2_3),2098,1351,N,F,04P,4,A4,A4,2024-03-11-Map2,ROI_2,Image_2098(2_3),2098,1351,N,F,04P,4,A4,2024-03-11-Map2,,TRUE,437812.7632,98.23944909,183.8807673,3664178.532,7682103.24,11784094.54,32.29409075,67.70590925,0.476975955,3.715285563,3.858645253
Image_2205(1),2205,1351,N,F,05B,5,A5,A5,2024-03-11-Map2,ROI_2,Image_2205(1),2205,1351,N,F,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_2,Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_2,Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2397(3),2397,1352,N,M,01D,1,A1,A1,2024-03-11-Map2,ROI_2,Image_2397(3),2397,1352,N,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2449(1_2),2449,1554,Naïve,M,03B,3,A3,A3,2024-03-11-Map2,ROI_2,Image_2449(1_2),2449,1554,N,M,03B,3,A3,2024-03-11-Map2,,TRUE,1321663.298,117.6658986,135.3547428,12459894.31,21457247.49,35238805.1,36.73627447,63.26372553,0.580684653,3.750590561,3.896741376
Image_2479,2479,08.24.20.,DBX,NA,01D,1,A1,A1,2024-03-11-Map2,ROI_2,Image_2479,2479,08.24.20.,RV 10,NA,01D,1,A1,2024-03-11-Map2,,TRUE,2018110.459,100.5563602,122.4859014,6893262.717,36521575.32,45432948.5,15.8776654,84.1223346,0.188744945,4.441953529,4.648434844
Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,A5,2024-03-11-Map2,ROI_2,Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,2024-03-11-Map2,,TRUE,2780982.907,121.4503448,123.4510322,9777245.206,17616786.78,30175014.89,35.69115058,64.30884942,0.554995944,9.216177414,10.15178382
Image_2575(1),2575,1352,N,M,04A,4,A4,A4,2024-03-11-Map2,ROI_2,Image_2575(1),2575,1352,N,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2835(1),2835,1352,N,M,05A,5,A5,A5,2024-03-11-Map2,ROI_2,Image_2835(1),2835,1352,N,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2877(1),2877,1352,N,M,03A,3,A3,A3,2024-03-11-Map2,ROI_2,Image_2877(1),2877,1352,N,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,A5,2024-03-11-Map2,ROI_2,Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,2024-03-11-Map2,,TRUE,889663.8269,129.7795498,170.8442364,10545228.58,13070612.71,24505505.12,44.65319888,55.34680112,0.806789154,3.630465165,3.767233256
Image_3279,3279,1221,L/H,M,α05,5,A1-3,A2,2024-03-11-Map2,ROI_2,Image_3279,3279,1221,L/H,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,3669828.499,105.4867082,140.7588681,4276923.089,13938334.52,21885086.1,23.47989351,76.52010649,0.306846064,16.76862719,20.14700302
Image_3680,3680,1893,N,F,α05,5,A1-3,A2,2024-03-11-Map2,ROI_2,Image_3680,3680,1893,N,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,1956949.501,95.68599133,155.2930887,10662201.61,22207883.84,34827034.95,32.43740156,67.56259844,0.480108852,5.619052853,5.953588116
Image_3850,3850,1221,L/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_2,Image_3850,3850,1221,L/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2188285.538,213.05051,232.4685182,18567781.35,1714916.401,22470983.29,91.54492947,8.45507053,10.82722245,9.738272285,10.78892741
Image_4111(3),4111,1221,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_2,Image_4111(3),4111,1221,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4202,4202,1893,N,F,β05,5,A4-5,A5,2024-03-11-Map2,ROI_2,Image_4202,4202,1893,N,F,β05,5,A4-5,2024-03-11-Map2,,TRUE,879746.221,108.9923949,169.5713902,8489119.933,13969023.97,23337890.12,37.79973969,62.20026031,0.607710313,3.769604778,3.91727039
Image_4242(1_2),4242,1886,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,Image_4242(1_2),4242,1886,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,1463255.509,108.9244528,160.3061289,11653215.66,19603417.89,32719889.06,37.28237605,62.71762395,0.594448158,4.472067452,4.681423886
1821.05P_-_,4052,1821,S/H,M,05P,5,A5,A5,2024-04-01-Map2,ROI_3,1821.05P_-_,4052,1821,S/H,M,05P,5,A5,2024-04-01-Map2,,TRUE,8902628.941,120.975036,133.161966,7673839.298,20232156.34,36808624.58,27.49889091,72.50110909,0.379289245,24.18625809,31.9022086
Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_2,Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,3478027.81,156.7287006,154.5018514,17615490.75,6586440.371,27679958.93,72.78547593,27.21452407,2.674508499,12.56514801,14.37086897
Image_4616(2),4616,1221,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_2,Image_4616(2),4616,1221,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4833(2),4833,1221,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_2,Image_4833(2),4833,1221,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_2,Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,3866185.298,145.0398109,130.0096924,17999849.66,2053794.568,23919829.53,89.75849704,10.24150296,8.764191874,16.1630972,19.27921555
Image_6837(1_2_3),6837,1963,S/H,F,α01,1,A1-3,A2,2024-03-11-Map2,ROI_2,Image_6837(1_2_3),6837,1963,S/H,F,α01,1,A1-3,2024-03-11-Map2,,TRUE,648275.083,98.60426987,159.0066286,2890362.161,7431537.313,10970174.56,28.00223126,71.99776874,0.388931932,5.909432703,6.28057931
Image_6254,6254,1957,S/H,M,α01,1,A1-3,A1,2024-03-11-Map2,ROI_1,Image_6254,6254,1957,S/H,M,α01,1,A1-3,2024-03-11-Map2,,TRUE,678529.8217,94.54040323,161.0088703,2981134.837,7578351.961,11238016.62,28.23181556,71.76818444,0.393375084,6.037807601,6.425784081
Image_5837,5837,1964,S/H,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,Image_5837,5837,1964,S/H,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,3682811.42,99.49075094,131.9300692,7458176.1,18712856.56,29853844.08,28.49782887,71.50217113,0.398558931,12.33613805,14.07209057
